,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
31562,1046339,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
31667,1047226,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
31731,1047944,1377,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,10 OZ
31735,1047968,5724,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,27 OZ
31834,1048827,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
31893,1049359,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,6 OZ
31941,1049822,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
31944,1049857,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
32085,1051316,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
32104,1051468,69,PRODUCE,Private,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,12 OZ
32107,1051489,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
32266,1052912,1646,PRODUCE,National,SALAD MIX,COLESLAW,16 OZ
32288,1053063,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
32291,1053104,2202,SALAD BAR,National,SALAD BAR,CONDIMENTS/SUPPLIES,1.5OZ
32380,1053917,5495,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,10 OZ
32453,1054469,1546,GROCERY,National,VEGETABLES - SHELF STABLE,ITALIAN FOODS,19 OZ
32538,1055211,165,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
32587,1055646,2,PRODUCE,National,VEGETABLES SALAD,HEAD LETTUCE,24CT
32731,1056853,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
32742,1056934,673,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),5 LB
32750,1056982,787,PRODUCE,National,ONIONS,ONIONS OTHER,6 OZ
32807,1057503,2,PRODUCE,National,CORN,CORN BI-COLOR,48 CT
32892,1058320,407,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
32899,1058405,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BREADED VEGETABLES,20 OZ
32942,1058942,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
32960,1059142,398,GROCERY,National,VEGETABLES - SHELF STABLE,PIMENTOS,4 OZ
33004,1059527,1646,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,10 OZ
33047,1059930,407,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,13.5 OZ
33051,1059969,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATO PASTE,12 OZ
33165,1060894,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
33190,1061068,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,8 OZ
33199,1061125,282,GROCERY,National,VEGETABLES - SHELF STABLE,ASPARAGUS,10 1/2 OZ
33260,1061654,1446,GROCERY,National,VEGETABLES - SHELF STABLE,BEETS,15.25 OZ
33332,1062340,2,PRODUCE,National,BROCCOLI/CAULIFLOWER,CAULIFLOWER WHOLE, 
33433,1063207,2,SALAD BAR,National,SALAD BAR,SOUPS, 
33544,1064153,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
33631,1065021,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CARROTS,14.5 OZ
33683,1065556,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
33731,1065940,5866,PRODUCE,National,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS, 
33750,1066069,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
33897,1067565,407,GROCERY,National,VEGETABLES - SHELF STABLE,LIMA BEANS,15.25 OZ
33945,1068075,5599,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,12 OZ
33984,1068386,2,PRODUCE,National,VALUE ADDED VEGETABLES,BROCCOLI/CAULIFLOWER PROCESSED,5 LB
34127,1069637,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
34196,1070304,1446,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,101 OZ
34235,1070642,1546,GROCERY,National,VEGETABLES - SHELF STABLE,ITALIAN FOODS,35 OZ
34269,1070910,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4 OZ
34354,1071625,407,GROCERY,National,VEGETABLES - SHELF STABLE,CARROTS,14.5 OZ
34377,1071764,5556,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,12 OZ
34515,1073067,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
34532,1073224,69,GROCERY,Private,VEGETABLES - SHELF STABLE,POTATOES SWEET,29 OZ
34566,1073652,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
34644,1074333,1646,PRODUCE,National,SALAD MIX,REGULAR GARDEN,2 LB
34651,1074405,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATO SAUCE,15 OZ
34682,1074612,282,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
34684,1074635,2,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,10 LB
34685,1074650,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,12 OZ
34752,1075263,1528,GROCERY,National,VEGETABLES - SHELF STABLE,SALADS CND (BEAN POTATO),15.5 OZ
34798,1075666,673,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,1/2PTS
34858,1076176,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
34929,1076722,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,8.5 OZ
35086,1078008,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,8.5 OZ
35087,1078011,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
35091,1078063,5599,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14 OZ
35159,1078581,2257,PRODUCE,National,CARROTS,CARROTS MINI PEELED,3 LB
35165,1078643,1446,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,106 OZ
35207,1079067,673,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),5 LB
35269,1079542,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5OZ
35296,1079820,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10 OZ
35350,1080331,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATO SAUCE,8 OZ
35354,1080354,5124,PRODUCE,National,CORN,CORN FRESH PACKAGED,5 CT
35405,1080784,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,24 OZ
35408,1080821,5556,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,12 OZ
35646,1082735,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MIXED VEGETABLES,15 OZ
35648,1082770,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
35655,1082814,942,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,2.8 OZ
35678,1083070,282,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,11 OZ
35787,1084138,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MIXED VEGETABLES,8.25 OZ
35799,1084299,2,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),6 OZ
35970,1085762,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEETS,8.25 OZ
36000,1086038,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
36055,1086641,69,GROCERY,Private,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,27 OZ
36108,1087171,5280,PRODUCE,National,VALUE ADDED VEGETABLES,CARROTS SLICED/SHRED/STICKS,4 OZ
36166,1087699,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,6 OZ
36203,1087995,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN CORN ON THE COB,6 PK
36215,1088112,5136,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14 OZ
36222,1088147,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
36225,1088199,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
36258,1088544,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,9 OZ
36371,1089592,2,PRODUCE,National,BROCCOLI/CAULIFLOWER,BROCCO-FLOWER, 
36406,1089910,787,PRODUCE,National,ONIONS,ONIONS OTHER,6 OZ
36441,1090186,2,SALAD BAR,National,SALAD BAR,PROCESSED SALAD, 
36523,1090838,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,10 OZ
36574,1091323,895,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
36577,1091365,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
36629,1091874,165,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
36739,1092860,282,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
36812,1093570,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE,24 CT
36922,1094619,69,GROCERY,Private,VEGETABLES - SHELF STABLE,POTATOES SWEET,40 OZ
36967,1095001,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
37011,1095329,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
37032,1095485,1466,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14.5 OZ
37054,1095660,895,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
37143,1096317,1646,PRODUCE,National,SALAD MIX,REGULAR GARDEN,10 OZ
37147,1096343,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
37203,1096754,5556,PRODUCE,National,VALUE ADDED VEGETABLES,BROCCOLI/CAULIFLOWER PROCESSED,12 OZ
37258,1097182,1546,GROCERY,National,VEGETABLES - SHELF STABLE,ITALIAN FOODS,12 OZ
37287,1097418,1646,PRODUCE,National,SALAD MIX,BLENDS,8 OZ
37293,1097497,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO SAUCE,15.25 OZ
37373,1098174,2,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,10 LB
37394,1098310,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,16 OZ
37541,1099851,934,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14.5 OZ
37553,1099978,2,PRODUCE,National,CARROTS,CARROTS - BULK, 
37572,1100150,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
37585,1100308,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
37593,1100368,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO SAUCE,8 OZ
37604,1100456,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEETS,15 OZ
37620,1100608,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
37740,1101706,1646,PRODUCE,National,SALAD MIX,BLENDS,5 OZ
37813,1102453,2,PRODUCE,National,ONIONS,ONIONS YELLOW (BULK&BAG),32 LB
37879,1103162,2,SALAD BAR,National,SALAD BAR,SOUPS, 
38156,1105623,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
38174,1105769,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,9 OZ
38299,1106896,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN CORN ON THE COB,6 CT
38302,1106956,1446,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS WAX SHELLIES,28 OZ
38309,1107039,1646,PRODUCE,National,SALAD MIX,GARDEN PLUS,18 OZ
38365,1107543,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,9 OZ
38452,1108429,2202,SALAD BAR,National,SALAD BAR,CONDIMENTS/SUPPLIES,1.5OZ
38677,1110487,5195,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,PINT
38727,1110843,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
38736,1110949,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,6 OZ
38780,1111304,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS WAX SHELLIES,8 OZ
38812,1111665,2202,SALAD BAR,National,SALAD BAR,CONDIMENTS/SUPPLIES,1.5OZ
38840,1111927,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS WAX SHELLIES,14.5 OZ
38871,1112169,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
38982,1113112,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
38994,1113285,282,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
39041,1113721,1446,GROCERY,National,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,14 OZ
39071,1114128,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,11 OZ
39111,1114587,5136,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14 OZ
39146,1114899,2229,GROCERY,National,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,19.4 OZ
39278,1116007,1607,PRODUCE,National,VALUE ADDED VEGETABLES,POTATOES PROCESSED,16 OZ
39414,1117061,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
39440,1117269,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
39451,1117382,407,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,14.75 OZ
39452,1117393,3182,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
39471,1117514,673,PRODUCE,National,BROCCOLI/CAULIFLOWER,CAULIFLOWER WHOLE, 
39539,1118074,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEETS,8.25 OZ
39574,1118487,85,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,6 OZ
39610,1118790,85,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
39630,1119051,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE, 
39662,1119289,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,8 OZ
39743,1120054,69,GROCERY,Private,VEGETABLES - SHELF STABLE,SPINACH & GREENS,7.75 OZ
39765,1120256,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
39776,1120318,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
39800,1120532,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
39904,1121494,895,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,14.5 OZ
39938,1121763,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
39977,1122112,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,50 OZ
39984,1122175,1446,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,105 OZ
40065,1122889,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10OZ
40080,1123067,165,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
40168,1123983,5195,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,PINT
40183,1124100,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
40195,1124210,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
40202,1124305,69,GROCERY,Private,VEGETABLES - SHELF STABLE,POTATOES SWEET,15 OZ
40230,1124507,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
40237,1124551,1646,PRODUCE,National,SALAD MIX,KITS,15 OZ
40356,1125664,2,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,22 CT
40378,1125891,282,GROCERY,National,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,L      4OZ
40382,1125904,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
40423,1126252,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10OZ
40489,1126746,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
40550,1127334,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
40574,1127548,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,28 OZ
40586,1127651,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,14.5 OZ
40601,1127838,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN CORN ON THE COB,12 CT
40630,1128114,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CARROTS,12 OZ
40699,1128744,228,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,40 OZ
40701,1128783,2,PRODUCE,National,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS, 
40769,1129421,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
40825,1129914,5124,PRODUCE,National,CORN,CORN FRESH PACKAGED,5 CT
40854,1130177,715,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,40 OZ
40872,1130357,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
40911,1130716,69,GROCERY,Private,VEGETABLES - SHELF STABLE,ASPARAGUS,14 1/2 OZ
40931,1130832,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
41003,1131380,5556,PRODUCE,National,VALUE ADDED VEGETABLES,BROCCOLI/CAULIFLOWER PROCESSED,12OZ
41036,1131620,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,15 OZ
41234,1133629,69,GROCERY,Private,VEGETABLES - SHELF STABLE,ASPARAGUS,8.25 OZ
41244,1133711,2,PRODUCE,National,VALUE ADDED VEGETABLES,INSTORE CUT VEGETABLES, 
41302,1134152,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
41330,1134454,2202,SALAD BAR,National,SALAD BAR,CONDIMENTS/SUPPLIES,1.5OZ
41528,1136178,673,PRODUCE,National,PEPPERS-ALL,PEPPERS SERRANO,1/2PTS
41530,1136215,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
41680,1137540,282,GROCERY,National,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4.5OZ
41681,1137547,2,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,10 LB
41748,1138135,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS & ONIONS PEAS & CARROT,8.50 OZ
41804,1138608,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,9 OZ
41878,1139303,5724,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,B  29 OZ
42012,1144599,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
42022,1145965,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42032,1147398,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,11 OZ
42091,1152306,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42116,1154449,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42213,1164331,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG), 
42251,1167633,2,PRODUCE,National,ONIONS,ONIONS RED (BULK&BAG),19 LB
42258,1168589,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
42274,1169867,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4.5 OZ
42281,1170679,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42285,1170895,1646,PRODUCE,National,SALAD MIX,SALAD SPINACH,6 OZ
42286,1170921,1646,PRODUCE,National,SALAD MIX,KITS,10 OZ
42287,1170932,2,PRODUCE,National,CARROTS,CARROTS - BULK,24 CT
42302,1171782,1646,PRODUCE,National,SALAD MIX,REGULAR GARDEN,10 OZ
42306,1172271,2,PRODUCE,National,VEGETABLES SALAD,HEAD LETTUCE,24 CT
42355,1176671,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.25 OZ
42387,1178871,69,PRODUCE,Private,CARROTS,CARROTS MINI PEELED,1 LB
42393,1179381,942,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,6 OZ
42405,1180241,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATO SAUCE,29 OZ
42499,1188731,673,PRODUCE,National,VEGETABLES SALAD,HEAD LETTUCE,24 CT
42510,1190244,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
42534,1193213,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
42549,1194560,673,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),5 LB
42560,1195367,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
42567,1195754,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
42597,1198103,673,PRODUCE,National,CARROTS,CARROTS BAGGED,3 LB
42643,1202419,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
42681,1204943,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,15 1/4 OZ
42686,1205278,2,PRODUCE,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
42694,1206000,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,16 OZ
42714,1207681,69,PRODUCE,Private,VEGETABLES SALAD,VARIETY LETTUCE,3 CT
42718,1208387,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42719,1208604,228,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,40 OZ
42720,1208805,1646,PRODUCE,National,SALAD MIX,BLENDS,8 OZ
42734,1210483,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
42735,1210670,2,PRODUCE,National,PEPPERS-ALL,PEPPERS GREEN BELL,48-54 CT
42749,1211985,2,PRODUCE,National,PEPPERS-ALL,PEPPERS ALL OTHER,11 LB
42793,1215611,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,8 OZ
42808,1216743,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BREADED VEGETABLES,20 OZ
42835,1219866,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,6 OZ
42961,1230050,1646,PRODUCE,National,SALAD MIX,BLENDS,5 OZ
42962,1230305,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,14.75 OZ
42989,1232690,1646,PRODUCE,National,SALAD MIX,GARDEN PLUS,10 OZ
43079,1241768,2,PRODUCE,National,ONIONS,ONIONS YELLOW (BULK&BAG),8 LB
43080,1241890,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10 OZ
43092,1243632,69,PRODUCE,Private,ONIONS,ONIONS YELLOW (BULK&BAG),3 LB
43179,1251315,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,18 OZ
43198,1252716,1377,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,10 OZ
43228,1255334,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
43229,1255398,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14 1/4 OZ
43273,1258495,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
43283,1259852,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE, 
43319,1263632,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
43329,1264566,69,PRODUCE,Private,CARROTS,CARROTS MINI PEELED,2 LB
43351,1266553,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10 OZ
